,Study_name,Respondent_Name,Gender,Age,Group,Type,Label,Start,Duration,ParentStimulus,Parent_Stimulus_Start,Parent_Stimulus_Duration,Hit_time_G,Time_spent_G,Time_spent_G_Percentage,Respondent_ratio_G,Revisit_G_Revisitors,Revisit_G_Visitors,Revisit_G_Revisits,TTFF_F,Time_spent_F,Time_spent_F_Percentage,Revisit_F_Revisitors,Revisit_F_Visitors,Revisit_F_Revisits,Fixations_Count,First_Fixation_Duration,Average_Fixations_Duration,Mouse_Clicks
476,ECG Study,Technician 2,MALE,0,Technician,Static AOI,Long,445215,30068,ST elevation MI,445215.0,30068.0,625.0,8012.0,27.0,1.0,1.0,1.0,11.0,601.0,2601.0,9.0,1.0,1.0,25.0,85.0,67.0,31.0,0.0
477,ECG Study,Technician 2,MALE,0,Technician,Stimulus,Complete heart block,397871,30054,,,,,,,,,,,,,,,,,,,,
478,ECG Study,Technician 2,MALE,0,Technician,Static AOI,Short,397871,30054,Complete heart block,397871.0,30054.0,125.0,16674.0,56.0,1.0,1.0,1.0,9.0,22.0,5115.0,17.0,1.0,1.0,49.0,168.0,67.0,30.0,0.0
479,ECG Study,Technician 2,MALE,0,Technician,Static AOI,Long,397871,30054,Complete heart block,397871.0,30054.0,1875.0,12376.0,41.0,1.0,1.0,1.0,9.0,1689.0,3681.0,12.0,1.0,1.0,31.0,129.0,83.0,29.0,0.0
480,ECG Study,Technician 1,MALE,0,Technician,Stimulus,Normal sinus rhythm,24103,30251,,,,,,,,,,,,,,,,,,,,
481,ECG Study,Technician 1,MALE,0,Technician,Static AOI,Short,24103,30251,Normal sinus rhythm,24103.0,30251.0,375.0,10049.0,33.0,1.0,1.0,1.0,13.0,153.0,4221.0,14.0,1.0,1.0,26.0,124.0,116.0,34.0,0.0
482,ECG Study,Technician 1,MALE,0,Technician,Static AOI,Long,24103,30251,Normal sinus rhythm,24103.0,30251.0,875.0,8862.0,29.0,1.0,1.0,1.0,12.0,19.0,2518.0,8.0,1.0,1.0,26.0,86.0,50.0,29.0,0.0
483,ECG Study,Technician 1,MALE,0,Technician,Stimulus,Atrial fibrillation,224084,30065,,,,,,,,,,,,,,,,,,,,
484,ECG Study,Technician 1,MALE,0,Technician,Static AOI,Short,224084,30065,Atrial fibrillation,224084.0,30065.0,125.0,10777.0,36.0,1.0,1.0,1.0,10.0,55.0,1668.0,6.0,1.0,1.0,34.0,77.0,16.0,22.0,0.0
485,ECG Study,Technician 1,MALE,0,Technician,Static AOI,Long,224084,30065,Atrial fibrillation,224084.0,30065.0,875.0,10176.0,34.0,1.0,1.0,1.0,18.0,738.0,1566.0,5.0,1.0,1.0,32.0,73.0,33.0,21.0,0.0
486,ECG Study,Technician 1,MALE,0,Technician,Stimulus,hyperkalemia,354038,30063,,,,,,,,,,,,,,,,,,,,
487,ECG Study,Technician 1,MALE,0,Technician,Static AOI,Short,354038,30063,hyperkalemia,354038.0,30063.0,2875.0,23136.0,77.0,1.0,1.0,1.0,6.0,36.0,9114.0,30.0,1.0,1.0,36.0,287.0,100.0,32.0,0.0
488,ECG Study,Technician 1,MALE,0,Technician,Static AOI,Long,354038,30063,hyperkalemia,354038.0,30063.0,4125.0,5980.0,20.0,1.0,1.0,1.0,6.0,1003.0,1598.0,5.0,1.0,1.0,20.0,60.0,17.0,27.0,0.0
489,ECG Study,Technician 1,MALE,0,Technician,Stimulus,Atrial flutter,103158,30071,,,,,,,,,,,,,,,,,,,,
490,ECG Study,Technician 1,MALE,0,Technician,Static AOI,Short,103158,30071,Atrial flutter,103158.0,30071.0,125.0,13563.0,45.0,1.0,1.0,1.0,10.0,16.0,4120.0,14.0,1.0,1.0,35.0,158.0,17.0,26.0,0.0
491,ECG Study,Technician 1,MALE,0,Technician,Static AOI,Long,103158,30071,Atrial flutter,103158.0,30071.0,1875.0,12580.0,42.0,1.0,1.0,1.0,10.0,716.0,2636.0,9.0,1.0,1.0,39.0,113.0,17.0,23.0,0.0
492,ECG Study,Technician 1,MALE,0,Technician,Stimulus,Ventricular tachycardia,265855,30139,,,,,,,,,,,,,,,,,,,,
493,ECG Study,Technician 1,MALE,0,Technician,Static AOI,Short,265855,30139,Ventricular tachycardia,265855.0,30139.0,375.0,16575.0,55.0,1.0,1.0,1.0,15.0,30.0,5917.0,20.0,1.0,1.0,47.0,190.0,33.0,31.0,0.0
494,ECG Study,Technician 1,MALE,0,Technician,Static AOI,Long,265855,30139,Ventricular tachycardia,265855.0,30139.0,1125.0,10095.0,34.0,1.0,1.0,1.0,12.0,830.0,2516.0,8.0,1.0,1.0,27.0,95.0,17.0,26.0,0.0
495,ECG Study,Technician 1,MALE,0,Technician,Stimulus,Wolf Parkinson White syndrome,178408,30054,,,,,,,,,,,,,,,,,,,,
496,ECG Study,Technician 1,MALE,0,Technician,Static AOI,Short,178408,30054,Wolf Parkinson White syndrome,178408.0,30054.0,125.0,17216.0,57.0,1.0,1.0,1.0,8.0,41.0,5032.0,17.0,1.0,1.0,41.0,204.0,17.0,25.0,0.0
497,ECG Study,Technician 1,MALE,0,Technician,Static AOI,Long,178408,30054,Wolf Parkinson White syndrome,178408.0,30054.0,875.0,7376.0,25.0,1.0,1.0,1.0,16.0,657.0,1286.0,4.0,1.0,1.0,30.0,58.0,17.0,22.0,0.0
498,ECG Study,Technician 1,MALE,0,Technician,Stimulus,Ventricular paced rhythm,141225,30116,,,,,,,,,,,,,,,,,,,,
499,ECG Study,Technician 1,MALE,0,Technician,Static AOI,Short,141225,30116,Ventricular paced rhythm,141225.0,30116.0,125.0,17042.0,57.0,1.0,1.0,1.0,10.0,41.0,4336.0,14.0,1.0,1.0,43.0,175.0,17.0,25.0,0.0
500,ECG Study,Technician 1,MALE,0,Technician,Static AOI,Long,141225,30116,Ventricular paced rhythm,141225.0,30116.0,625.0,9655.0,32.0,1.0,1.0,1.0,14.0,574.0,1399.0,5.0,1.0,1.0,34.0,62.0,33.0,23.0,0.0
501,ECG Study,Technician 1,MALE,0,Technician,Stimulus,Left bundle branch block,67177,30083,,,,,,,,,,,,,,,,,,,,
502,ECG Study,Technician 1,MALE,0,Technician,Static AOI,Short,67177,30083,Left bundle branch block,67177.0,30083.0,875.0,18657.0,62.0,1.0,1.0,1.0,11.0,262.0,5688.0,19.0,1.0,1.0,52.0,204.0,50.0,28.0,0.0
503,ECG Study,Technician 1,MALE,0,Technician,Static AOI,Long,67177,30083,Left bundle branch block,67177.0,30083.0,3125.0,8429.0,28.0,1.0,1.0,1.0,9.0,2829.0,2203.0,7.0,1.0,1.0,29.0,80.0,83.0,28.0,0.0
504,ECG Study,Technician 1,MALE,0,Technician,Stimulus,ST elevation MI,400061,30106,,,,,,,,,,,,,,,,,,,,
505,ECG Study,Technician 1,MALE,0,Technician,Static AOI,Short,400061,30106,ST elevation MI,400061.0,30106.0,1625.0,18509.0,62.0,1.0,1.0,1.0,11.0,332.0,6152.0,20.0,1.0,1.0,41.0,212.0,67.0,29.0,1.0
506,ECG Study,Technician 1,MALE,0,Technician,Static AOI,Long,400061,30106,ST elevation MI,400061.0,30106.0,125.0,10129.0,34.0,1.0,1.0,1.0,15.0,15.0,2350.0,8.0,1.0,1.0,40.0,107.0,116.0,22.0,0.0
507,ECG Study,Technician 1,MALE,0,Technician,Stimulus,Complete heart block,317806,30093,,,,,,,,,,,,,,,,,,,,
508,ECG Study,Technician 1,MALE,0,Technician,Static AOI,Short,317806,30093,Complete heart block,317806.0,30093.0,125.0,9089.0,30.0,1.0,1.0,1.0,13.0,120.0,3933.0,13.0,1.0,1.0,21.0,92.0,266.0,43.0,0.0
509,ECG Study,Technician 1,MALE,0,Technician,Static AOI,Long,317806,30093,Complete heart block,317806.0,30093.0,875.0,18646.0,62.0,1.0,1.0,1.0,11.0,703.0,6308.0,21.0,1.0,1.0,43.0,189.0,67.0,33.0,0.0
510,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Stimulus,Normal sinus rhythm,409782,30065,,,,,,,,,,,,,,,,,,,,
511,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,Short,409782,30065,Normal sinus rhythm,409782.0,30065.0,1125.0,10977.0,37.0,1.0,1.0,1.0,4.0,396.0,5350.0,18.0,1.0,1.0,18.0,120.0,50.0,45.0,0.0
512,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,Long,409782,30065,Normal sinus rhythm,409782.0,30065.0,125.0,15241.0,51.0,1.0,1.0,1.0,7.0,47.0,5437.0,18.0,1.0,1.0,42.0,165.0,17.0,33.0,0.0
513,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Stimulus,Atrial fibrillation,247116,30069,,,,,,,,,,,,,,,,,,,,
514,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,Short,247116,30069,Atrial fibrillation,247116.0,30069.0,2875.0,18224.0,61.0,1.0,1.0,1.0,6.0,302.0,9069.0,30.0,1.0,1.0,24.0,205.0,83.0,44.0,0.0
515,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,Long,247116,30069,Atrial fibrillation,247116.0,30069.0,125.0,9928.0,33.0,1.0,1.0,1.0,10.0,34.0,2686.0,9.0,1.0,1.0,28.0,98.0,151.0,27.0,0.0
516,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Stimulus,hyperkalemia,194298,30080,,,,,,,,,,,,,,,,,,,,
517,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,Short,194298,30080,hyperkalemia,194298.0,30080.0,1125.0,22238.0,74.0,1.0,1.0,1.0,2.0,313.0,10953.0,36.0,1.0,1.0,26.0,279.0,17.0,39.0,0.0
518,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,Long,194298,30080,hyperkalemia,194298.0,30080.0,21625.0,7213.0,24.0,1.0,1.0,1.0,2.0,13.0,3916.0,13.0,1.0,1.0,10.0,92.0,17.0,43.0,0.0
519,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Stimulus,Atrial flutter,46964,30068,,,,,,,,,,,,,,,,,,,,
520,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,Short,46964,30068,Atrial flutter,46964.0,30068.0,375.0,20607.0,69.0,1.0,1.0,1.0,3.0,101.0,11151.0,37.0,1.0,1.0,24.0,219.0,117.0,51.0,0.0
521,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,Long,46964,30068,Atrial flutter,46964.0,30068.0,625.0,8046.0,27.0,1.0,1.0,1.0,5.0,68.0,3536.0,12.0,1.0,1.0,16.0,109.0,17.0,32.0,0.0
522,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Stimulus,Ventricular tachycardia,86474,30087,,,,,,,,,,,,,,,,,,,,
523,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,Short,86474,30087,Ventricular tachycardia,86474.0,30087.0,125.0,20704.0,69.0,1.0,1.0,1.0,4.0,9.0,12949.0,43.0,1.0,1.0,22.0,199.0,17.0,65.0,0.0
524,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,Long,86474,30087,Ventricular tachycardia,86474.0,30087.0,3125.0,8878.0,30.0,1.0,1.0,1.0,4.0,2891.0,3265.0,11.0,1.0,1.0,18.0,117.0,17.0,28.0,0.0
525,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Stimulus,Wolf Parkinson White syndrome,322061,30077,,,,,,,,,,,,,,,,,,,,
526,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,Short,322061,30077,Wolf Parkinson White syndrome,322061.0,30077.0,3125.0,19221.0,64.0,1.0,1.0,1.0,2.0,322.0,9317.0,31.0,1.0,1.0,26.0,233.0,17.0,40.0,0.0
527,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,Long,322061,30077,Wolf Parkinson White syndrome,322061.0,30077.0,125.0,10010.0,33.0,1.0,1.0,1.0,5.0,22.0,3747.0,12.0,1.0,1.0,28.0,115.0,17.0,33.0,0.0
528,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Stimulus,Ventricular paced rhythm,448757,30069,,,,,,,,,,,,,,,,,,,,
529,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,Short,448757,30069,Ventricular paced rhythm,448757.0,30069.0,2875.0,14292.0,48.0,1.0,1.0,1.0,2.0,320.0,10200.0,34.0,1.0,1.0,6.0,122.0,117.0,84.0,0.0
530,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,Long,448757,30069,Ventricular paced rhythm,448757.0,30069.0,125.0,15141.0,50.0,1.0,1.0,1.0,3.0,20.0,6634.0,22.0,1.0,1.0,26.0,178.0,17.0,37.0,0.0
531,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Stimulus,Left bundle branch block,374146,30085,,,,,,,,,,,,,,,,,,,,
532,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,Short,374146,30085,Left bundle branch block,374146.0,30085.0,2125.0,23486.0,78.0,1.0,0.0,1.0,0.0,51.0,13552.0,45.0,1.0,1.0,20.0,271.0,17.0,50.0,1.0
533,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,Long,374146,30085,Left bundle branch block,374146.0,30085.0,13125.0,6263.0,21.0,1.0,1.0,1.0,3.0,13167.0,2949.0,10.0,1.0,1.0,9.0,87.0,17.0,34.0,0.0
534,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Stimulus,ST elevation MI,155248,30079,,,,,,,,,,,,,,,,,,,,
535,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,Short,155248,30079,ST elevation MI,155248.0,30079.0,1625.0,25401.0,84.0,1.0,1.0,1.0,5.0,32.0,14849.0,49.0,1.0,1.0,22.0,260.0,217.0,57.0,0.0
536,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,Long,155248,30079,ST elevation MI,155248.0,30079.0,14375.0,4497.0,15.0,1.0,1.0,1.0,5.0,14347.0,1682.0,6.0,1.0,1.0,13.0,58.0,33.0,29.0,0.0
537,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Stimulus,Complete heart block,284665,30086,,,,,,,,,,,,,,,,,,,,
538,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,Short,284665,30086,Complete heart block,284665.0,30086.0,2625.0,18839.0,63.0,1.0,1.0,1.0,6.0,19.0,10400.0,35.0,1.0,1.0,25.0,206.0,17.0,50.0,0.0
539,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,Long,284665,30086,Complete heart block,284665.0,30086.0,3375.0,10760.0,36.0,1.0,1.0,1.0,10.0,3053.0,4233.0,14.0,1.0,1.0,21.0,139.0,33.0,30.0,0.0
540,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Stimulus,Normal sinus rhythm,34100,30184,,,,,,,,,,,,,,,,,,,,
541,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Static AOI,Short,34100,30184,Normal sinus rhythm,34100.0,30184.0,375.0,20243.0,67.0,1.0,1.0,1.0,10.0,128.0,12033.0,40.0,1.0,1.0,21.0,219.0,17.0,55.0,0.0
542,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Static AOI,Long,34100,30184,Normal sinus rhythm,34100.0,30184.0,875.0,7831.0,26.0,1.0,1.0,1.0,10.0,661.0,2383.0,8.0,1.0,1.0,21.0,86.0,17.0,28.0,0.0
543,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Stimulus,Atrial fibrillation,75583,30090,,,,,,,,,,,,,,,,,,,,
544,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Static AOI,Short,75583,30090,Atrial fibrillation,75583.0,30090.0,1125.0,12688.0,42.0,1.0,1.0,1.0,8.0,146.0,6384.0,21.0,1.0,1.0,12.0,149.0,150.0,43.0,0.0
545,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Static AOI,Long,75583,30090,Atrial fibrillation,75583.0,30090.0,5125.0,14622.0,49.0,1.0,1.0,1.0,8.0,1396.0,5885.0,20.0,1.0,1.0,24.0,158.0,17.0,37.0,0.0
546,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Stimulus,hyperkalemia,112764,30066,,,,,,,,,,,,,,,,,,,,
547,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Static AOI,Short,112764,30066,hyperkalemia,112764.0,30066.0,125.0,13030.0,43.0,1.0,1.0,1.0,9.0,21.0,7185.0,24.0,1.0,1.0,19.0,138.0,84.0,52.0,0.0
548,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Static AOI,Long,112764,30066,hyperkalemia,112764.0,30066.0,1375.0,13380.0,45.0,1.0,1.0,1.0,12.0,1238.0,7680.0,26.0,1.0,1.0,18.0,138.0,67.0,56.0,0.0
549,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Stimulus,Atrial flutter,272810,30069,,,,,,,,,,,,,,,,,,,,
550,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Static AOI,Short,272810,30069,Atrial flutter,272810.0,30069.0,625.0,11917.0,40.0,1.0,1.0,1.0,6.0,16.0,8103.0,27.0,1.0,1.0,10.0,97.0,50.0,84.0,0.0
551,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Static AOI,Long,272810,30069,Atrial flutter,272810.0,30069.0,875.0,15351.0,51.0,1.0,1.0,1.0,7.0,870.0,8269.0,28.0,1.0,1.0,18.0,172.0,34.0,48.0,0.0
552,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Stimulus,Ventricular tachycardia,194321,30058,,,,,,,,,,,,,,,,,,,,
553,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Static AOI,Short,194321,30058,Ventricular tachycardia,194321.0,30058.0,375.0,5234.0,17.0,1.0,1.0,1.0,5.0,293.0,3484.0,12.0,1.0,1.0,7.0,46.0,17.0,76.0,0.0
554,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Static AOI,Long,194321,30058,Ventricular tachycardia,194321.0,30058.0,125.0,16771.0,56.0,1.0,1.0,1.0,15.0,10.0,8336.0,28.0,1.0,1.0,28.0,191.0,84.0,44.0,0.0
555,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Stimulus,Wolf Parkinson White syndrome,403402,30085,,,,,,,,,,,,,,,,,,,,
556,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Static AOI,Short,403402,30085,Wolf Parkinson White syndrome,403402.0,30085.0,125.0,13580.0,45.0,1.0,1.0,1.0,11.0,21.0,6833.0,23.0,1.0,1.0,27.0,146.0,17.0,47.0,0.0
557,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Static AOI,Long,403402,30085,Wolf Parkinson White syndrome,403402.0,30085.0,875.0,10310.0,34.0,1.0,1.0,1.0,8.0,671.0,4921.0,16.0,1.0,1.0,15.0,116.0,17.0,42.0,0.0
558,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Stimulus,Ventricular paced rhythm,366251,30047,,,,,,,,,,,,,,,,,,,,
559,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Static AOI,Short,366251,30047,Ventricular paced rhythm,366251.0,30047.0,375.0,11593.0,39.0,1.0,1.0,1.0,9.0,352.0,7052.0,23.0,1.0,1.0,15.0,102.0,17.0,69.0,0.0
560,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Static AOI,Long,366251,30047,Ventricular paced rhythm,366251.0,30047.0,875.0,13598.0,45.0,1.0,1.0,1.0,9.0,635.0,6771.0,23.0,1.0,1.0,27.0,148.0,17.0,46.0,0.0
561,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Stimulus,Left bundle branch block,310445,30060,,,,,,,,,,,,,,,,,,,,
562,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Static AOI,Short,310445,30060,Left bundle branch block,310445.0,30060.0,125.0,14350.0,48.0,1.0,1.0,1.0,12.0,18.0,9587.0,32.0,1.0,1.0,14.0,127.0,83.0,75.0,0.0
563,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Static AOI,Long,310445,30060,Left bundle branch block,310445.0,30060.0,625.0,12367.0,41.0,1.0,1.0,1.0,9.0,635.0,6785.0,23.0,1.0,1.0,14.0,141.0,17.0,48.0,0.0
564,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Stimulus,ST elevation MI,234580,30081,,,,,,,,,,,,,,,,,,,,
565,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Static AOI,Short,234580,30081,ST elevation MI,234580.0,30081.0,375.0,12509.0,42.0,1.0,1.0,1.0,7.0,197.0,6902.0,23.0,1.0,1.0,21.0,133.0,50.0,52.0,0.0
566,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Static AOI,Long,234580,30081,ST elevation MI,234580.0,30081.0,1125.0,14577.0,49.0,1.0,1.0,1.0,11.0,929.0,6965.0,23.0,1.0,1.0,28.0,179.0,50.0,39.0,0.0
567,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Stimulus,Complete heart block,154484,30065,,,,,,,,,,,,,,,,,,,,
568,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Static AOI,Short,154484,30065,Complete heart block,154484.0,30065.0,125.0,6270.0,21.0,1.0,1.0,1.0,6.0,11.0,3865.0,13.0,1.0,1.0,10.0,58.0,117.0,67.0,0.0
569,ECG Study,Nurse Cardiology 1,MALE,0,Nurse,Static AOI,Long,154484,30065,Complete heart block,154484.0,30065.0,625.0,19461.0,65.0,1.0,1.0,1.0,14.0,945.0,11183.0,37.0,1.0,1.0,25.0,211.0,67.0,53.0,0.0
570,ECG Study,CCU 3 ,MALE,32,CCU Nurse,Stimulus,Normal sinus rhythm,221689,30181,,,,,,,,,,,,,,,,,,,,
571,ECG Study,CCU 3 ,MALE,32,CCU Nurse,Static AOI,Short,221689,30181,Normal sinus rhythm,221689.0,30181.0,3875.0,12184.0,40.0,1.0,1.0,1.0,5.0,291.0,5688.0,19.0,1.0,1.0,17.0,139.0,34.0,41.0,0.0
572,ECG Study,CCU 3 ,MALE,32,CCU Nurse,Static AOI,Long,221689,30181,Normal sinus rhythm,221689.0,30181.0,10875.0,9620.0,32.0,1.0,1.0,1.0,13.0,10885.0,1407.0,5.0,1.0,1.0,34.0,69.0,17.0,20.0,0.0
573,ECG Study,CCU 3 ,MALE,32,CCU Nurse,Stimulus,Atrial fibrillation,442257,30170,,,,,,,,,,,,,,,,,,,,
574,ECG Study,CCU 3 ,MALE,32,CCU Nurse,Static AOI,Short,442257,30170,Atrial fibrillation,442257.0,30170.0,875.0,17590.0,58.0,1.0,1.0,1.0,8.0,636.0,7997.0,27.0,1.0,1.0,22.0,201.0,18.0,40.0,0.0
575,ECG Study,CCU 3 ,MALE,32,CCU Nurse,Static AOI,Long,442257,30170,Atrial fibrillation,442257.0,30170.0,125.0,4873.0,16.0,1.0,1.0,1.0,6.0,77.0,1065.0,4.0,1.0,1.0,15.0,46.0,17.0,23.0,0.0
576,ECG Study,CCU 3 ,MALE,32,CCU Nurse,Stimulus,hyperkalemia,398400,30169,,,,,,,,,,,,,,,,,,,,
577,ECG Study,CCU 3 ,MALE,32,CCU Nurse,Static AOI,Short,398400,30169,hyperkalemia,398400.0,30169.0,625.0,22924.0,76.0,1.0,1.0,1.0,9.0,337.0,11440.0,38.0,1.0,1.0,29.0,248.0,33.0,46.0,0.0
578,ECG Study,CCU 3 ,MALE,32,CCU Nurse,Static AOI,Long,398400,30169,hyperkalemia,398400.0,30169.0,30125.0,67.0,0.0,1.0,0.0,0.0,0.0,30154.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
579,ECG Study,CCU 3 ,MALE,32,CCU Nurse,Stimulus,Atrial flutter,307891,30183,,,,,,,,,,,,,,,,,,,,
580,ECG Study,CCU 3 ,MALE,32,CCU Nurse,Static AOI,Short,307891,30183,Atrial flutter,307891.0,30183.0,875.0,5426.0,18.0,1.0,1.0,1.0,4.0,798.0,2753.0,9.0,1.0,1.0,6.0,59.0,17.0,47.0,0.0
581,ECG Study,CCU 3 ,MALE,32,CCU Nurse,Static AOI,Long,307891,30183,Atrial flutter,307891.0,30183.0,125.0,17718.0,59.0,1.0,1.0,1.0,7.0,18.0,4123.0,14.0,1.0,1.0,53.0,174.0,100.0,24.0,0.0
582,ECG Study,CCU 3 ,MALE,32,CCU Nurse,Stimulus,Ventricular tachycardia,51543,30159,,,,,,,,,,,,,,,,,,,,
583,ECG Study,CCU 3 ,MALE,32,CCU Nurse,Static AOI,Short,51543,30159,Ventricular tachycardia,51543.0,30159.0,3375.0,22017.0,73.0,1.0,1.0,1.0,2.0,404.0,11253.0,37.0,1.0,1.0,18.0,282.0,16.0,40.0,0.0
584,ECG Study,CCU 3 ,MALE,32,CCU Nurse,Static AOI,Long,51543,30159,Ventricular tachycardia,51543.0,30159.0,8125.0,6317.0,21.0,1.0,1.0,1.0,2.0,7988.0,917.0,3.0,1.0,1.0,21.0,44.0,17.0,21.0,0.0
585,ECG Study,CCU 3 ,MALE,32,CCU Nurse,Stimulus,Wolf Parkinson White syndrome,265710,30162,,,,,,,,,,,,,,,,,,,,
586,ECG Study,CCU 3 ,MALE,32,CCU Nurse,Static AOI,Short,265710,30162,Wolf Parkinson White syndrome,265710.0,30162.0,375.0,13564.0,45.0,1.0,1.0,1.0,10.0,357.0,7085.0,24.0,1.0,1.0,14.0,179.0,17.0,40.0,0.0
587,ECG Study,CCU 3 ,MALE,32,CCU Nurse,Static AOI,Long,265710,30162,Wolf Parkinson White syndrome,265710.0,30162.0,125.0,10294.0,34.0,1.0,1.0,1.0,7.0,124.0,2322.0,8.0,1.0,1.0,32.0,95.0,16.0,24.0,0.0
588,ECG Study,CCU 3 ,MALE,32,CCU Nurse,Stimulus,Ventricular paced rhythm,137322,30168,,,,,,,,,,,,,,,,,,,,
589,ECG Study,CCU 3 ,MALE,32,CCU Nurse,Static AOI,Short,137322,30168,Ventricular paced rhythm,137322.0,30168.0,125.0,12861.0,43.0,1.0,1.0,1.0,10.0,22.0,5235.0,17.0,1.0,1.0,18.0,154.0,133.0,34.0,0.0
590,ECG Study,CCU 3 ,MALE,32,CCU Nurse,Static AOI,Long,137322,30168,Ventricular paced rhythm,137322.0,30168.0,6875.0,8088.0,27.0,1.0,1.0,1.0,10.0,5556.0,919.0,3.0,1.0,1.0,28.0,44.0,16.0,21.0,0.0
591,ECG Study,CCU 3 ,MALE,32,CCU Nurse,Stimulus,Left bundle branch block,345868,30159,,,,,,,,,,,,,,,,,,,,
592,ECG Study,CCU 3 ,MALE,32,CCU Nurse,Static AOI,Short,345868,30159,Left bundle branch block,345868.0,30159.0,1125.0,11994.0,40.0,1.0,1.0,1.0,8.0,843.0,5036.0,17.0,1.0,1.0,27.0,148.0,34.0,34.0,0.0
593,ECG Study,CCU 3 ,MALE,32,CCU Nurse,Static AOI,Long,345868,30159,Left bundle branch block,345868.0,30159.0,1875.0,9934.0,33.0,1.0,1.0,1.0,15.0,1709.0,2486.0,8.0,1.0,1.0,37.0,104.0,17.0,24.0,0.0
594,ECG Study,CCU 3 ,MALE,32,CCU Nurse,Stimulus,ST elevation MI,93932,30143,,,,,,,,,,,,,,,,,,,,
595,ECG Study,CCU 3 ,MALE,32,CCU Nurse,Static AOI,Short,93932,30143,ST elevation MI,93932.0,30143.0,125.0,13318.0,44.0,1.0,1.0,1.0,6.0,17.0,6403.0,21.0,1.0,1.0,14.0,171.0,83.0,37.0,0.0
596,ECG Study,CCU 3 ,MALE,32,CCU Nurse,Static AOI,Long,93932,30143,ST elevation MI,93932.0,30143.0,875.0,10431.0,35.0,1.0,1.0,1.0,8.0,900.0,1666.0,6.0,1.0,1.0,35.0,84.0,16.0,20.0,0.0
